categoryID,brandName,displayName,heroImage,productId,rating,reviews,longDescription,brandID,ingredientDesc,listPrice,quickLookDescription,lovesCount,fullSiteProductUrl
foundation-makeup,Supergoop!,Protec(tint) Daily SPF Tint SPF 50 Sunscreen Skin Tint with Ectoin,https://www.sephora.com/productimages/sku/s2734952-main-zoom.jpg?imwidth=270&pb=allure-2024-bestofbeauty,P510355,4.1909,791,"SPF is the #1 thing you can do for your skin. So we put it first in all we do. That means adding SPF to your favorite skincare and beauty essentials, and making sure each one is highly personalized to work with your skin and your life. Each formula is clean, reef safe and feels amazing, so you can live bright and let us take care of the rest.",supergoop,"-Ectoin: Defends against oxidative stress caused by blue light, radiation, and pollution.<br>-Hyaluronic Acid-Infused Clay: Balances skin&rsquo;s moisture levels and absorbs sebum.<br>-Broad-Spectrum Hybrid SPF 50 with Zinc Oxide 13.58%: Protects against UVA and UVB rays.<br><br>Zinc Oxide 13.58%, Homosalate 7.0%, Octisalate 5.0%, Aqua/Water/Eau, Isononyl Isononanoate, Butyloctyl Salicylate, Propanediol, Silica, Glycerin,1,2-Hexanediol, Lecithin, Coco-Caprylate/Caprate, Cetearyl Alcohol, Lauryl Glucoside, Polyglyceryl-2 Dipolyhydroxystearate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Ectoin, Coco-Glucoside, Polyhydroxystearic acid, Citric Acid, Triethoxycaprylylsilane, Morinda Citrifolia Extract, Xanthan Gum, Sodium Phytate, Bentonite, Sodium Hyaluronate, Tocopherol.",44.0,"An effortless, lightweight skin tint meets powerful SPF 50&mdash;with light, buildable coverage and a natural finish for immediately smooth-, even-looking skin.<br>",113150.0,
foundation-makeup,Estée Lauder,Futurist Hydra Rescue Moisturizing Foundation SPF 45 with Vitamin E,https://www.sephora.com/productimages/sku/s2324481-main-zoom.jpg?imwidth=270,P454063,4.0406,665,,,,,,0.0,
foundation-makeup,HUDA BEAUTY,#FauxFilter Luminous Matte Foundation,https://www.sephora.com/productimages/sku/s2425353-main-zoom.jpg?imwidth=270,P467625,3.5236,1186,,,,,,0.0,
foundation-makeup,Ami Colé,Skin-Enhancing Lightweight & Blurring Foundation Stick,https://www.sephora.com/productimages/sku/s2752343-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P509657,4.7239,134,"Ami Colé was founded by Harlem-raised, first-generation Senegalese-American Diarrha N’Diaye-Mbaye in 2021. After spending years in the beauty industry, Diarrha became 
frustrated by the lack of elevated, accessible, clean products made with women of color top of mind—not as an afterthought. With the help of her community, she decided to create her own brand. Ami Colé’s essentials are formulated with nourishing ingredients, in flexible shades, and are designed to fit seamlessly into your routine.


",ami-cole,"-Baobab Seed Oil: Nurtures skin and prevents moisture loss.<br>-Shea Butter: Leaves skin feeling nourished and supple.<br>-Soft-Focus Powder: Cuts down on excess shine and imparts a blurred, true-skin finish.<br><br>Dimethicone, Octyldodecanol, Synthetic Wax, Corn Starch Modified, Silica, Ethylene/Propylene Copolymer, Adansonia Digitata Seed Oil, Hibiscus Sabdariffa Seed Oil, Butyrospermum Parkii (Shea) Butter, Butyrospermum Parkii (Shea) Butter Unsaponifiables, Disteardimonium Hectorite, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Polyhydroxystearic Acid. (+/-): Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499).<br><br><i>The list of ingredients is subject to change. Please consult the packaging of the product purchased.</i>",29.0,"<p>A breathable, buildable medium coverage foundation stick that provides a blurred, soft-focus finish. </p>",13612.0,
foundation-makeup,Yves Saint Laurent,NU BARE LOOK TINT Hydrating Skin Tint Foundation with Hyaluronic Acid,https://www.sephora.com/productimages/sku/s2489201-main-zoom.jpg?imwidth=270,P474600,4.5268,1342,,,,,,0.0,
foundation-makeup,Estée Lauder,Futurist Skin Tint Serum Foundation SPF 20 with Glycerin,https://www.sephora.com/productimages/sku/s2708774-main-zoom.jpg?imwidth=270,P508183,4.3281,893,,,,,,0.0,
foundation-makeup,CLINIQUE,Beyond Perfecting Foundation + Concealer,https://www.sephora.com/productimages/sku/s2166833-main-zoom.jpg?imwidth=270,P393325,3.751,2610,,,,,,0.0,
foundation-makeup,Too Faced,Born This Way Soft Matte Foundation,https://www.sephora.com/productimages/sku/s2795599-main-zoom.jpg?imwidth=270,P458586,4.4518,1713,"There was a time in the ’90s when darkness was all the rage and pink had a bad rep. Enter Too Faced. We believe makeup is so much more than a little color on your face. It’s a mood booster and a powerful ally, giving people the freedom to express themselves and the confidence to take on the world. Today, Too Faced is a leader in the beauty industry and a bestseller around the world, creating innovative, cruelty-free cosmetics people love to wear.",too-faced,"Water\Aqua\Eau, Trimethylsiloxysilicate, Isododecane, Methyl Trimethicone, Neopentyl Glycol Diheptanoate, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Dimethicone, Butylene Glycol, Phenyl Trimethicone, Magnesium Sulfate, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Tocopherol, Sodium Hyaluronate, Laminaria Saccharina Extract, Panax Ginseng Root Extract, Rhododendron Ferrugineum Extract, Cocos Nucifera (Coconut) Fruit Juice, Cocos Nucifera (Coconut) Liquid Endosperm, Glycerin, Triethyl Citrate, Methoxy Amodimethicone/Silsesquioxane Copolymer, Cetyl Peg/Ppg-10/1 Dimethicone, Lecithin, Dipropylene Glycol, Xanthan Gum, Dimethicone/Peg-10/15 Crosspolymer, Disteardimonium Hectorite, Silica, Laureth-7, Sodium Citrate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Phenoxyethanol, Chlorphenesin, Sorbic Acid,  [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499)].<br><br>Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",46.0,"A new-and-improved weightless, buildable, medium-to-full coverage soft matte foundation for advanced oil control and 24-hour undetectable coverage.",80932.0,
foundation-makeup,Glossier,Perfecting Skin Tint for Dewy Sheer Coverage,https://www.sephora.com/productimages/sku/s2649085-main-zoom.jpg?imwidth=270,P504782,3.8843,458,Glossier is here to give everyone a voice through beauty. We make every day a luxury with products inspired by our community and designed to celebrate beauty in real life. Our intuitive products make you look and feel good and help you embrace the fun and freedom of today.,glossier,"-Glycerin: Helps skin attract and retain moisture.<br>-Diamond Powder: Visibly minimizes the look of pores with a brightening and blurring effect.<br>Water/Aqua/Eau, Cyclopentasiloxane, Cyclohexasiloxane, Dimer Dilinoleyl Dimer Dilinoleate, PEG-10 Dimethicone, Glycerin, Polymethylsilsesquioxane, Alcohol, Dimethicone, Mica, Caprylyl Glycol, Sodium Chloride, Disteardimonium Hectorite, Chlorphenesin, Propylene Carbonate, Boron Nitride, Triethoxycaprylylsilane, Ricinus Communis (Castor) Seed Oil, Zea Mays (Corn) Oil, Diamond Powder, Quercus Suber Bark Extract, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).",28.0,"A lightweight skin tint with sheer coverage that evens out the look of skin tone, minimizes appearance of pores, and leaves skin with a smooth, dewy finish.",127716.0,
foundation-makeup,Armani Beauty,Power Fabric + Longwear High Cover Foundation SPF 25,https://www.sephora.com/productimages/sku/s2510550-main-zoom.jpg?imwidth=270,P416785,4.2887,239,,,,,,0.0,
foundation-makeup,DIOR,Dreamskin Fresh & Perfect Face Cushion SPF 50,https://www.sephora.com/productimages/sku/s2145340-main-zoom.jpg?imwidth=270,P435806,4.1881,303,,,,,,0.0,
foundation-makeup,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,https://www.sephora.com/productimages/sku/s1396399-main-zoom.jpg?imwidth=270,P302923,4.3401,3467,"Makeup artist. Photographer. Iconoclast. Creative visionary François Nars launched NARS Cosmetics with 12 cult-favorite lipsticks in 1994, inspiring self-expression, creativity, and artistry with uncompromising pigment purity and imaginative color. Today, NARS’ boundary-pushing approach manifests from the pigments to the products to the photographed campaigns, shot by François himself—bringing high-fashion, high-style, and forward thinking to beauty. “Play and try to be a little bit daring. Break the rules.” –FRANÇOIS NARSFOUNDER & CREATIVE DIRECTOR OF NARS Cosmetics",nars,"Water, Dimethicone, Ethylhexyl Methoxycinnamate, Titanium Dioxide, Butylene Glycol, Propanediol, Diethylhexyl Succinate, Glycerin, Nylon-12, Cyclomethicone, Peg-9 Polydimethylsiloxyethyl Dimethicone, Peg-10 Dimethicone, Aluminum Hydroxide, Diphenylsiloxy Phenyl Trimethicone, Disteardimonium Hectorite, Sorbitan Sesquiisostearate, Stearic Acid Phenoxyethanol, Polymethylsilsesquioxane, Fragrance, Dimethicone/Vinyl, Dimethicone Crosspolymer, Trisodium, Edta, Aluminum Distearate, Talc, Ascorbyl Glucoside, Polysilicone-2, Vibrio Alginolyticus Ferment Filtrate, Tocopherol, Alteromonas Ferment Filtrate, Maris Sal (Sea Salt), Hydrogen Dimethicone, Bht, Algae (Algae Extract), Sodium Metabisulfite, Curcuma Longa [Curcuma Longa (Turmeric) Root Extract], Potassium Sorbate, Geraniol, Limonene, Citral, Linalool [+/- (May Contain): Ci 77891 (Titanium Dioxide), Ci 77491 (Iron Oxides), Ci 77492 (Iron Oxides), Ci 77499 (Iron Oxides)].",46.0,A lightweight tinted moisturizer that hydrates and smooths skin while brightening with vitamin C and protecting with SPF 30.,246132.0,
foundation-makeup,Westman Atelier,Vital Skin Full Coverage Multi-Use Foundation Stick,https://www.sephora.com/productimages/sku/s2503092-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P468429,4.2295,876,,,,,,0.0,
foundation-makeup,IT Cosmetics,CC+ Cream Natural Matte Foundation with SPF 40,https://www.sephora.com/productimages/sku/s2773695-main-zoom.jpg?imwidth=270,P510447,4.411,2915,,,,,,0.0,
foundation-makeup,Iris&Romeo,Best Skin Days SPF30 Whipped Tinted Moisturizer with Vitamin C + Hyaluronic Acid,https://www.sephora.com/productimages/sku/s2745008-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P509345,4.1583,240,"Michele Gough-Baril founded Iris&Romeo after two decades in the beauty industry, climbing her way to the top. Burned out by the persistent excess and hustle culture, she stepped away to the healing rhythms of Northern California and gave herself permission to live fully, deeply, and with purpose.

And Iris&Romeo was born. We are the antidote to the beauty hustle culture and the more-is-more mentality.

We make multifunctional, all-in-one, tinted skincare solutions of the highest quality and efficacy. They simplify your morning routine and deliver skin wellness—instantly and over time. This kind of beauty—this undone, well-hydrated look combined with serum strength actives—is the effortless bare-faced beauty we all want. 

Less makeup. More you.
",iris-romeo,"-Sodium Hyaluronate: Retains its weight in water, making it an exceptional hydrator.<br>-Vitamin C and Bulgarian Rose Damascena Complex: Serum-strength concentrate that supports natural collagen, firmness, and elasticity.<br>-Non-Nano Mineral Zinc Oxide: Reef-friendly SPF 30 protection shields against UVA/UVB blue light.<br><br>Zinc Oxide 21% (Non-Nano), Water, Caprylic/Capric Triglyceride, Coconut Alkanes, Glycerin, Dimethicone, Cetearyl Alcohol, Dicaprylyl Carbonate, Candelilla/Jojoba/Rice Bran Polyglyceryl-3 Esters, Glyceryl Stearate, Helianthus Annuus (Sunflower) Seed Oil, Coco-Glucoside, Sodium Stearoyl Lactylate, Phenoxyethanol, Pyrus Malus (Apple) Fruit Extract, Coco-Caprylate/Caprate, Rosa Damascena Flower Water, Isostearic Acid, Lecithin, Polyhydroxystearic Acid, Polyglyceryl-3 Polyricinoleate, Hydrolyzed Jojoba Esters, Ethylhexylglycerin, Moringa Oleifera Seed Oil, Tetrahexyldecyl Ascorbate, Tocopherol, Sorbitan Stearate, Triethoxycaprylylsilane , Sodium Phytate, Xanthan Gum, Rosa Damascena Flower Extract, Cocos Nucifera (Coconut) Liquid Endosperm, 1,2-Hexanediol, Caprylyl Glycol, Butyrospermum Parkii (Shea) Nut Extract, Rosa Damascena Flower Oil, Sodium Hyaluronate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Camellia Sinensis Leaf Extract, Glucose, Glycine Soja (Soybean) Oil, Phytosterols, Sorbitan Isostearate, Potassium Sorbate, Sodium Benzoate, Alumina, Magnesium Oxide, Tapioca Starch, Citric Acid, Titanium Dioxide, Iron Oxides. May Contain +/-: Mica.<br><br><i>The list of ingredients is subject to change, please consult the packaging of the product purchased.</i>",48.0,"<p>A tinted moisturizer that acts as makeup, skincare, and SPF 30 in one easy step and gives light coverage, a natural, glowy finish, and protection against UVA/UVB and blue light.</p>",32691.0,
foundation-makeup,Givenchy,Prisme Libre Skin-Caring Glow Foundation,https://www.sephora.com/productimages/sku/s2430494-main-zoom.jpg?imwidth=270,P469469,4.4363,1421,,,,,,0.0,
foundation-makeup,Anastasia Beverly Hills,Beauty Balm Serum Boosted Skin Tint,https://www.sephora.com/productimages/sku/s2752848-main-zoom.jpg?imwidth=270&pb=allure-2024-bestofbeauty,P511190,4.1321,984,,,,,,0.0,
foundation-makeup,Beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/productimages/sku/s2570802-main-zoom.jpg?imwidth=270,P433987,4.0707,3083,"These tools were created to apply makeup easily by artist Ree Ann Silva. The innovative Beautyblender® sponge holds water, not product, evenly distributing and blending the perfect amount of cream, powder, or liquid formulas into skin without lines.",beautyblender,"-Hyaluronic Acid: Visibly plumps skin and improves the look of fine lines.<br>-Antioxidant-Rich White Birch Extract: Soothes and visibly brightens skin.<br><br>Water/Aqua/Eau, Cyclopentasiloxane, Caprylyl Methicone, Cetyl PEG/PPG-10/1 Dimethicone, Aluminum Starch Octenylsuccinate, Talc, Sodium Chloride, Sodium Hyaluronate, Glycerin, Betula Alba Leaf Extract, Methicone Propylene Carbonate, Methyl Methacrylate Crosspolymer, Disteardimonium Hectorite, Disodium EDTA, Sodium Dehydroacetate, Phenoxyethanol, Potassium Sorbate, Glucuronic Acid, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate. May Contain (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491/CI 77492/CI 77499), Ultramarines (CI 77007).",29.0,"A full-coverage, oil-free liquid foundation with a natural-looking matte finish that wears for up to 24 hours&mdash;now in upgraded, sustainable packaging.<br>",132344.0,
foundation-makeup,bareMinerals,COMPLEXION RESCUE® Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/productimages/sku/s2176972-main-zoom.jpg?imwidth=270&pb=allure-2023-bestofbeauty-badge,P393356,4.0036,4123,"THE BEAUTY OF MINERALS | We started the clean beauty revolution when we launched our best-selling mineral foundation in 1995, and since then we’ve continued to create clean, cruelty-free makeup and skincare products that never compromise on performance. Our good-for-skin formulas are free of harsh chemicals and unnecessary additives, and full of botanical extracts and natural minerals.",bareminerals,"-Plant-Derived Squalene: Quenches dry skin with all-day hydration that feels light and refreshing.<br>-Energizing Mineral Electrolytes: Helps replenish skin’s moisture.<br>-Titanium Dioxide 6.2%: Mineral-based sunscreen.<br><br> Water, Coconut Alkanes, Propanediol, Squalane, Trehalose, Isostearic Acid, Glycerin, Silica, Agar, Caprylic/Capric Triglyceride, Globularia Cordifolia Callus Culture Extract, Salicornia Herbacea Extract, Melilotus Officinalis Extract, Coco-Caprylate/Caprate, Butylene Glycol, Lauroyl Lysine, Sodium Hyaluronate, Succinoglycan, Polysorbate 60, Cellulose Gum, Polyglyceryl-4 Laurate/Succinate, Sorbitan Sesquiisostearate, Magnesium Stearate, Magnesium Hydroxide, Magnesium Chloride, Potassium Chloride, Calcium Chloride, Potassium Sorbate, Phenoxyethanol. May Contain (+/-): Titanium Dioxide, Iron Oxides.<br><br><i>The list of ingredients is subject to change, please consult the packaging of the product purchased.</i>",39.0,"A clean, multitasking tinted moisturizer that combines hydrating skincare benefits with naturally radiant, sheer-to-light coverage and SPF 30.",259350.0,
foundation-makeup,IT Cosmetics,CC+ Nude Glow Lightweight Foundation + Glow Serum with SPF 40 and Niacinamide,https://www.sephora.com/productimages/sku/s2515922-main-zoom.jpg?imwidth=270,P482010,4.3124,1978,"INNOVATIVE TECHNOLOGY IS IT. IT Cosmetics partners with plastic surgeons and dermatologists to develop skin-loving solutions and clinically tested formulas. In the hands of real women, these game-changing products become life-changing. The brand believes you’re an IT Girl the moment you try IT. Discover IT. Love IT. Believe IT.",it-cosmetics,"<p >-Niacinamide: Visibly brightens, smooths texture, and reduces the look of dark spots and large pores.</p><p>-Hyaluronic Acid: Quickly plumps the look of skin and hydrates.</p><p>-Green Tea Extract: Protects against environmental aggressors for healthy-looking skin.</p><p><br></p><p>Homosalate 7.34%, Octisalate 5.0%, Octocrylene 6.0%, Water, Glycerin, Caprylyl Methicone, Dimethicone, Butyloctyl Salicylate, Cetyl Peg/Ppg-10/1 Dimethicone, Niacinamide, Propanediol, Dimethicone/Peg-10/15 Crosspolymer, Synthetic Fluorphlogopite, Phenoxyethanol, Sodium Chloride, Butylene Glycol, Trimethylsiloxysilicate, Disteardimonium Hectorite, Disodium Stearoyl Glutamate, Fragrance, Chlorphenesin, Caprylyl Glycol, Snail Secretion Filtrate, Silica Silylate, Trisodium Ethylenediamine Disuccinate, Limonene, Simethicone, Maltodextrin, Aluminum Hydroxide, Adenosine, Ethyl Hexanediol, Dipropylene Glycol, Sodium Hyaluronate, Citral, Linalool, Sodium Citrate, Camellia Sinensis Leaf Extract, Tocopherol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate. May Contain: Iron Oxides, Titanium Dioxide.</p><p><br></p>",47.0,"A color-correcting, medium-coverage skin tint formulated with brightening glow serum and SPF 40 that delivers an immediate, visibly healthy glow.",130224.0,
